# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
11.9927      	6.793690e-11
11.9951      	6.792267e-11
11.9976      	6.790797e-11
12           	6.789353e-11
12.0025      	6.788576e-11
12.0049      	6.786619e-11
12.0074      	6.785019e-11
12.0098      	6.783330e-11
12.0123      	6.781839e-11
12.0147      	6.780324e-11
12.0172      	6.778817e-11
12.0197      	6.777283e-11
12.0221      	6.775742e-11
12.0246      	6.774227e-11
12.027       	6.772668e-11
12.0295      	6.771078e-11
12.0319      	6.769505e-11
12.0344      	6.767884e-11
12.0369      	6.766287e-11
12.0393      	6.764703e-11
12.0418      	6.763089e-11
12.0442      	6.761415e-11
12.0467      	6.759803e-11
12.0491      	6.758108e-11
12.0516      	6.756399e-11
12.0541      	6.754695e-11
12.0565      	6.753024e-11
12.059       	6.751379e-11
12.0614      	6.749676e-11
12.0639      	6.747965e-11
12.0663      	6.746249e-11
12.0688      	6.744514e-11
12.0713      	6.742830e-11
12.0737      	6.741114e-11
12.0762      	6.739360e-11
12.0786      	6.737628e-11
12.0811      	6.735916e-11
12.0835      	6.734270e-11
12.086       	6.732496e-11
12.0885      	6.730700e-11
12.0909      	6.728886e-11
12.0934      	6.727128e-11
12.0958      	6.725346e-11
12.0983      	6.723522e-11
12.1007      	6.722234e-11
